FIPS,STATE,2G,3G,4G_LTE,4G_Non_LTE,Other,ANY
021220013002164,AK,100.0,100.0,100.0,100.0,0.0,100.0
021220013002165,AK,100.0,100.0,100.0,100.0,0.0,100.0
021220013002166,AK,100.0,100.0,100.0,100.0,0.0,100.0
021220013002167,AK,100.0,100.0,100.0,100.0,0.0,100.0
021220013002168,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001000,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001001001,AK,15.43,100.0,100.0,100.0,0.0,100.0
021300001001002,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001003,AK,99.31,100.0,100.0,100.0,0.0,100.0
021300001001004,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001005,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001006,AK,99.49,100.0,100.0,100.0,0.0,100.0
021300001001007,AK,10.06,100.0,100.0,100.0,0.0,100.0
021300001001008,AK,68.97,100.0,100.0,100.0,0.0,100.0
021300001001009,AK,99.5,100.0,100.0,100.0,0.0,100.0
021300001001010,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001001011,AK,98.49,100.0,100.0,100.0,0.0,100.0
021300001001012,AK,39.12,100.0,100.0,100.0,0.0,100.0
021300001001013,AK,62.85,100.0,100.0,100.0,0.0,100.0
021300001001014,AK,29.3,100.0,100.0,100.0,0.0,100.0
021300001001015,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001016,AK,99.98,100.0,100.0,100.0,0.0,100.0
021300001001017,AK,6.33,100.0,100.0,100.0,0.0,100.0
021300001001018,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001019,AK,94.29,100.0,100.0,100.0,0.0,100.0
021300001001020,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001021,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001022,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001023,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001001024,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001002000,AK,91.04,100.0,100.0,100.0,0.0,100.0
021300001002001,AK,10.1,100.0,100.0,100.0,0.0,100.0
021300001002002,AK,59.03,100.0,100.0,100.0,0.0,100.0
021300001002003,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001002004,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001002005,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001002006,AK,0.0,100.0,99.95,100.0,0.0,100.0
021300001002007,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001002008,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001002009,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003000,AK,62.74,100.0,100.0,100.0,0.0,100.0
021300001003001,AK,63.42,100.0,100.0,100.0,0.0,100.0
021300001003002,AK,96.67,100.0,100.0,100.0,0.0,100.0
021300001003003,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001003004,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003005,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003006,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003007,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003008,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003009,AK,85.86,100.0,100.0,100.0,0.0,100.0
021300001003010,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003011,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003012,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001003013,AK,71.56,100.0,100.0,100.0,0.0,100.0
021300001003014,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001003015,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001003016,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001003017,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001004000,AK,67.28,100.0,100.0,100.0,0.0,100.0
021300001004001,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004002,AK,86.33,100.0,100.0,100.0,0.0,100.0
021300001004003,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004004,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004005,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004006,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004007,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004008,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004009,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004010,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004011,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004012,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004013,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004014,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004015,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004016,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004017,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004018,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004019,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001004020,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005018,AK,0.34,7.48,12.94,6.33,0.0,14.13
021300001005020,AK,0.0,1.78,25.56,1.71,0.0,25.56
021300001005023,AK,0.0,100.0,29.53,92.65,0.0,100.0
021300001005026,AK,0.0,33.16,37.18,31.02,0.0,39.01
021300001005027,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005029,AK,0.0,48.9,0.0,0.0,0.0,48.9
021300001005030,AK,0.0,10.72,65.69,10.72,0.0,65.69
021300001005032,AK,0.0,0.0,4.0,0.0,0.0,4.0
021300001005033,AK,0.0,71.12,23.06,15.1,0.0,71.75
021300001005034,AK,0.0,21.21,21.37,20.53,0.0,24.33
021300001005035,AK,0.0,0.0,99.05,0.0,0.0,99.05
021300001005036,AK,0.0,0.0,6.89,0.0,0.0,6.89
021300001005039,AK,0.0,100.0,31.63,100.0,0.0,100.0
021300001005040,AK,0.0,84.95,16.61,16.61,0.0,84.95
021300001005041,AK,0.0,0.24,0.13,0.22,0.0,0.24
021300001005043,AK,0.0,0.0,0.05,0.0,0.0,0.05
021300001005044,AK,0.0,0.0,2.61,0.0,0.0,2.61
021300001005047,AK,50.15,96.05,12.5,94.04,0.0,96.5
021300001005049,AK,0.0,0.0,11.51,0.0,0.0,11.51
021300001005050,AK,0.0,17.12,0.0,3.22,0.0,17.12
021300001005051,AK,18.87,82.63,56.95,82.71,0.0,83.16
021300001005052,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005053,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005054,AK,100.0,100.0,100.0,99.23,0.0,100.0
021300001005055,AK,0.0,100.0,0.0,100.0,0.0,100.0
021300001005056,AK,0.47,100.0,99.99,100.0,0.0,100.0
021300001005057,AK,100.0,100.0,98.8,100.0,0.0,100.0
021300001005058,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005060,AK,95.0,100.0,100.0,99.59,0.0,100.0
021300001005062,AK,8.06,78.56,57.59,69.1,0.0,79.23
021300001005063,AK,32.8,90.22,92.89,94.14,0.0,94.69
021300001005064,AK,0.0,0.0,25.92,0.0,0.0,25.92
021300001005066,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005067,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005068,AK,0.0,100.0,60.76,100.0,0.0,100.0
021300001005069,AK,20.85,98.12,96.01,96.88,0.0,98.61
021300001005070,AK,0.0,100.0,99.69,99.88,0.0,100.0
021300001005071,AK,14.23,95.78,49.55,69.51,0.0,99.92
021300001005072,AK,0.0,100.0,90.12,89.69,0.0,100.0
021300001005073,AK,74.82,99.97,99.53,99.74,0.0,100.0
021300001005074,AK,0.0,100.0,91.93,81.98,0.0,100.0
021300001005075,AK,0.0,0.0,2.96,0.0,0.0,2.96
021300001005077,AK,0.0,0.0,10.34,0.0,0.0,10.34
021300001005078,AK,0.0,0.0,34.51,0.0,0.0,34.51
021300001005079,AK,0.0,1.08,2.44,1.02,0.0,3.52
021300001005080,AK,0.0,6.2,13.66,5.76,0.0,15.2
021300001005081,AK,0.0,0.26,0.04,0.21,0.0,0.29
021300001005082,AK,0.0,0.0,0.61,0.0,0.0,0.61
021300001005094,AK,1.38,7.68,12.75,7.14,0.0,13.93
021300001005095,AK,0.0,0.0,33.99,0.0,0.0,33.99
021300001005097,AK,0.0,0.0,18.62,0.0,0.0,18.62
021300001005101,AK,11.8,47.98,49.33,47.48,0.0,56.13
021300001005102,AK,0.0,0.0,13.52,0.0,0.0,13.52
021300001005103,AK,0.0,0.0,99.42,0.0,0.0,99.42
021300001005107,AK,0.0,59.64,100.0,55.37,0.0,100.0
021300001005108,AK,0.0,54.1,77.12,53.67,0.0,77.12
021300001005110,AK,0.0,40.86,42.47,40.63,0.0,42.47
021300001005111,AK,94.73,32.08,32.08,32.08,0.0,100.0
021300001005112,AK,71.11,4.85,4.85,4.85,0.0,74.79
021300001005116,AK,0.0,56.19,56.19,56.19,0.0,56.19
021300001005117,AK,0.0,10.95,99.31,8.8,0.0,99.31
021300001005118,AK,0.0,91.5,100.0,85.25,0.0,100.0
021300001005119,AK,0.0,46.71,23.69,42.26,0.0,56.22
021300001005120,AK,0.0,0.0,99.9,0.0,0.0,99.9
021300001005123,AK,55.99,9.72,9.82,9.72,0.0,65.22
021300001005124,AK,18.21,95.08,95.08,95.08,0.0,95.85
021300001005125,AK,0.0,80.36,80.36,80.06,0.0,80.36
021300001005126,AK,33.81,100.0,100.0,100.0,0.0,100.0
021300001005129,AK,18.97,63.19,64.39,62.59,0.0,71.8
021300001005130,AK,0.0,1.39,24.72,0.79,0.0,26.07
021300001005131,AK,0.0,71.68,100.0,57.24,0.0,100.0
021300001005134,AK,22.03,91.17,97.81,88.32,0.0,97.81
021300001005136,AK,0.0,12.11,0.0,10.07,0.0,12.11
021300001005138,AK,31.19,0.0,0.0,0.0,0.0,31.19
021300001005139,AK,0.0,0.0,34.32,0.0,0.0,34.32
021300001005142,AK,0.0,0.0,99.3,0.0,0.0,99.3
021300001005143,AK,0.0,50.77,56.81,36.12,0.0,56.81
021300001005144,AK,0.0,0.0,91.1,0.0,0.0,91.1
021300001005145,AK,0.0,33.18,38.29,29.78,0.0,38.29
021300001005146,AK,0.0,43.33,100.0,26.08,0.0,100.0
021300001005147,AK,100.0,0.0,0.0,0.0,0.0,100.0
021300001005148,AK,92.27,10.77,10.77,10.77,0.0,93.03
021300001005150,AK,0.0,100.0,100.0,99.14,0.0,100.0
021300001005151,AK,0.0,58.15,62.54,56.47,0.0,71.19
021300001005154,AK,0.12,53.66,47.75,52.67,0.0,65.35
021300001005156,AK,0.0,74.41,74.41,72.24,0.0,74.41
021300001005157,AK,0.0,85.88,100.0,79.2,0.0,100.0
021300001005158,AK,0.0,38.8,38.8,38.8,0.0,38.8
021300001005160,AK,0.0,94.48,100.0,86.4,0.0,100.0
021300001005161,AK,93.35,100.0,100.0,100.0,0.0,100.0
021300001005162,AK,0.0,98.71,100.0,95.09,0.0,100.0
021300001005164,AK,49.21,6.55,6.55,6.5,0.0,51.96
021300001005166,AK,0.0,1.08,0.0,0.85,0.0,1.08
021300001005167,AK,0.0,20.55,0.0,17.34,0.0,20.55
021300001005169,AK,1.76,36.47,50.58,34.04,0.0,52.34
021300001005171,AK,0.0,29.83,31.77,28.66,0.0,31.77
021300001005178,AK,76.46,0.64,0.64,0.64,0.0,76.46
021300001005179,AK,28.63,9.1,9.1,9.1,0.0,29.55
021300001005180,AK,0.0,0.21,0.21,0.21,0.0,0.21
021300001005181,AK,97.78,61.94,64.47,60.28,0.0,97.78
021300001005182,AK,0.0,0.36,0.36,0.36,0.0,0.36
021300001005183,AK,100.0,94.93,94.93,94.93,0.0,100.0
021300001005186,AK,20.88,0.0,0.0,0.0,0.0,20.88
021300001005187,AK,11.07,29.54,61.64,27.42,0.0,66.56
021300001005189,AK,0.0,3.71,5.97,3.36,0.0,9.4
021300001005190,AK,99.99,0.0,0.0,0.0,0.0,99.99
021300001005191,AK,99.37,0.34,0.34,0.34,0.0,99.37
021300001005192,AK,100.0,0.0,0.0,0.0,0.0,100.0
021300001005193,AK,37.46,0.32,0.32,0.32,0.0,37.78
021300001005195,AK,0.0,15.82,21.8,14.86,0.0,21.8
021300001005197,AK,28.2,1.2,0.22,4.09,0.0,28.21
021300001005198,AK,41.71,28.69,72.01,24.53,0.0,76.24
021300001005200,AK,100.0,66.75,71.78,66.75,0.0,100.0
021300001005201,AK,0.0,41.96,47.1,41.65,0.0,47.1
021300001005202,AK,0.0,2.32,13.46,1.63,0.0,13.46
021300001005204,AK,100.0,0.0,0.0,0.0,0.0,100.0
021300001005205,AK,0.0,0.31,0.44,0.31,0.0,0.44
021300001005206,AK,100.0,87.34,81.0,54.21,0.0,100.0
021300001005207,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005208,AK,100.0,100.0,99.99,100.0,0.0,100.0
021300001005209,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005210,AK,99.98,67.36,99.93,99.95,0.0,100.0
021300001005211,AK,29.99,35.45,48.26,47.79,0.0,58.0
021300001005212,AK,0.0,6.23,4.38,6.23,0.0,6.23
021300001005213,AK,0.46,25.8,9.37,13.03,0.0,26.04
021300001005214,AK,0.0,28.93,21.52,18.01,0.0,32.82
021300001005215,AK,1.65,20.56,16.65,18.9,0.0,24.8
021300001005216,AK,0.0,14.23,36.02,13.22,0.0,50.25
021300001005217,AK,0.0,49.33,1.7,40.2,0.0,51.03
021300001005222,AK,19.81,87.41,88.37,87.34,0.0,93.32
021300001005224,AK,0.0,100.0,0.0,100.0,0.0,100.0
021300001005228,AK,0.0,17.93,0.0,13.23,0.0,17.93
021300001005231,AK,45.49,85.27,62.5,69.94,0.0,92.46
021300001005233,AK,0.0,2.13,6.01,1.9,0.0,6.02
021300001005235,AK,0.0,32.28,7.76,24.67,0.0,33.68
021300001005236,AK,0.0,8.69,0.0,7.03,0.0,8.69
021300001005237,AK,0.0,70.12,52.7,69.06,0.0,85.77
021300001005239,AK,11.18,53.59,0.0,26.19,0.0,53.59
021300001005240,AK,0.0,0.17,10.7,0.12,0.0,10.7
021300001005242,AK,60.14,100.0,96.75,100.0,0.0,100.0
021300001005243,AK,1.98,80.56,0.0,75.58,0.0,80.56
021300001005245,AK,0.0,68.59,0.0,64.84,0.0,68.59
021300001005246,AK,0.0,0.0,100.0,0.0,0.0,100.0
021300001005247,AK,48.46,98.41,99.59,63.19,0.0,100.0
021300001005248,AK,0.04,0.0,3.51,0.0,0.0,3.52
021300001005249,AK,0.0,47.16,84.75,37.36,0.0,84.75
021300001005250,AK,0.0,89.82,75.52,89.32,0.0,89.82
021300001005252,AK,50.41,100.0,100.0,98.37,0.0,100.0
021300001005253,AK,0.0,1.05,0.0,0.9,0.0,1.05
021300001005254,AK,0.0,0.0,51.86,0.0,0.0,51.86
021300001005255,AK,85.87,100.0,100.0,99.89,0.0,100.0
021300001005256,AK,0.0,0.0,0.06,0.0,0.0,0.06
021300001005257,AK,0.0,30.7,30.26,30.43,0.0,32.14
021300001005259,AK,0.0,83.84,98.77,78.2,0.0,99.18
021300001005260,AK,2.55,16.09,36.49,15.05,0.0,37.96
021300001005261,AK,24.53,100.0,100.0,97.12,0.0,100.0
021300001005262,AK,0.0,56.89,28.94,48.24,0.0,69.6
021300001005263,AK,58.98,100.0,100.0,100.0,0.0,100.0
021300001005264,AK,0.0,0.0,100.0,0.0,0.0,100.0
021300001005266,AK,0.0,61.18,18.03,59.31,0.0,67.78
021300001005267,AK,20.14,60.3,13.41,53.28,0.0,61.29
021300001005269,AK,81.69,100.0,99.93,100.0,0.0,100.0
021300001005270,AK,0.03,18.74,67.6,9.48,0.0,67.63
021300001005271,AK,0.0,99.52,100.0,95.17,0.0,100.0
021300001005272,AK,65.07,100.0,100.0,99.75,0.0,100.0
021300001005274,AK,0.0,0.0,99.27,0.0,0.0,99.27
021300001005275,AK,0.0,0.94,2.18,0.77,0.0,2.79
021300001005276,AK,0.0,0.0,23.14,0.0,0.0,23.14
021300001005277,AK,0.0,4.52,20.88,3.85,0.0,22.78
021300001005278,AK,24.27,100.0,99.91,99.81,0.0,100.0
021300001005279,AK,3.05,100.0,100.0,100.0,0.0,100.0
021300001005280,AK,18.56,90.78,89.58,90.69,0.0,95.83
021300001005281,AK,35.02,76.76,4.33,48.03,0.0,76.76
021300001005282,AK,17.56,28.17,22.96,33.55,0.0,40.38
021300001005284,AK,0.0,68.59,94.13,60.72,0.0,95.1
021300001005285,AK,98.27,63.48,100.0,98.98,0.0,100.0
021300001005286,AK,0.0,4.93,0.0,2.3,0.0,4.93
021300001005287,AK,0.0,13.74,27.72,13.74,0.0,27.72
021300001005289,AK,37.18,92.53,0.0,73.08,0.0,92.53
021300001005291,AK,42.56,36.19,58.26,52.11,0.0,67.91
021300001005292,AK,0.54,11.52,0.0,0.0,0.0,11.52
021300001005293,AK,0.0,52.97,69.85,53.27,0.0,70.84
021300001005294,AK,24.01,46.08,43.13,45.16,0.0,55.53
021300001005295,AK,0.0,0.0,9.74,0.0,0.0,9.74
021300001005296,AK,63.2,89.52,81.96,74.75,0.0,97.28
021300001005297,AK,0.0,84.44,62.55,48.03,0.0,90.83
021300001005298,AK,95.62,99.45,76.84,90.28,0.0,99.45
021300001005300,AK,2.12,2.21,1.13,1.92,0.0,4.67
021300001005306,AK,79.18,0.0,0.0,0.0,0.0,79.18
021300001005308,AK,96.23,0.0,0.0,0.0,0.0,96.23
021300001005314,AK,0.0,100.0,7.26,99.69,0.0,100.0
021300001005315,AK,11.68,71.6,52.25,69.55,0.0,73.02
021300001005316,AK,0.0,65.75,80.45,17.45,0.0,100.0
021300001005317,AK,0.0,51.25,0.0,50.53,0.0,51.25
021300001005318,AK,0.36,100.0,100.0,100.0,0.0,100.0
021300001005319,AK,0.45,100.0,100.0,100.0,0.0,100.0
021300001005320,AK,0.74,100.0,100.0,100.0,0.0,100.0
021300001005321,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005322,AK,8.2,100.0,100.0,100.0,0.0,100.0
021300001005323,AK,0.0,99.96,100.0,99.14,0.0,100.0
021300001005324,AK,0.22,100.0,100.0,100.0,0.0,100.0
021300001005325,AK,3.89,100.0,100.0,100.0,0.0,100.0
021300001005326,AK,0.0,56.85,9.5,30.7,0.0,56.85
021300001005327,AK,0.0,0.05,19.36,0.04,0.0,19.36
021300001005328,AK,0.0,100.0,19.32,100.0,0.0,100.0
021300001005329,AK,1.66,83.65,63.18,82.42,0.0,85.91
021300001005330,AK,0.0,92.3,11.77,91.7,0.0,92.3
021300001005331,AK,0.0,80.08,45.85,78.34,0.0,83.56
021300001005332,AK,4.36,0.0,0.0,0.0,0.0,4.36
021300001005333,AK,3.7,0.01,0.19,0.0,0.0,3.77
021300001005335,AK,4.72,6.13,28.07,7.29,0.0,29.05
021300001005336,AK,0.0,2.34,2.34,2.34,0.0,2.34
021300001005337,AK,0.0,17.09,29.33,13.25,0.0,29.62
021300001005338,AK,100.0,92.63,100.0,87.4,0.0,100.0
021300001005343,AK,0.03,0.17,2.72,0.02,0.0,2.74
021300001005348,AK,99.93,69.16,100.0,61.21,0.0,100.0
021300001005350,AK,100.0,65.24,100.0,58.46,0.0,100.0
021300001005353,AK,0.0,0.0,17.1,0.0,0.0,17.1
021300001005354,AK,0.0,9.6,22.33,6.03,0.0,24.3
021300001005356,AK,0.0,0.0,34.41,0.0,0.0,34.41
021300001005360,AK,0.0,13.35,28.06,5.73,0.0,28.06
021300001005361,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005363,AK,1.64,0.0,0.0,0.0,0.0,1.64
021300001005364,AK,0.0,0.0,9.21,0.0,0.0,9.21
021300001005365,AK,0.0,0.11,11.59,0.01,0.0,11.59
021300001005366,AK,0.0,0.45,8.6,0.12,0.0,8.6
021300001005367,AK,0.0,3.57,7.91,2.72,0.0,7.91
021300001005368,AK,2.92,3.1,11.78,2.82,0.0,14.33
021300001005376,AK,97.61,38.09,55.12,35.96,0.0,97.66
021300001005377,AK,79.54,84.3,88.85,84.3,0.0,100.0
021300001005378,AK,97.63,98.9,98.21,98.8,0.0,99.37
021300001005379,AK,96.51,31.83,86.51,85.04,0.0,99.94
021300001005380,AK,68.43,86.49,43.26,55.33,0.0,95.6
021300001005381,AK,1.84,7.33,19.95,6.22,0.0,21.29
021300001005382,AK,0.0,7.28,1.9,4.85,0.0,7.94
021300001005385,AK,15.82,0.2,1.34,0.11,0.0,17.29
021300001005386,AK,12.34,16.24,33.0,15.91,0.0,37.59
021300001005387,AK,0.0,0.0,35.97,0.0,0.0,35.97
021300001005388,AK,70.65,0.0,0.0,0.0,0.0,70.65
021300001005389,AK,76.91,0.0,0.0,0.0,0.0,76.91
021300001005391,AK,1.19,100.0,100.0,100.0,0.0,100.0
021300001005392,AK,0.82,100.0,100.0,100.0,0.0,100.0
021300001005393,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005394,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005396,AK,0.0,0.0,6.37,0.0,0.0,6.37
021300001005397,AK,0.0,0.0,57.65,0.0,0.0,57.65
021300001005398,AK,12.62,100.0,100.0,100.0,0.0,100.0
021300001005399,AK,99.99,100.0,88.02,89.11,0.0,100.0
021300001005400,AK,13.04,100.0,100.0,100.0,0.0,100.0
021300001005401,AK,3.44,100.0,100.0,100.0,0.0,100.0
021300001005402,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005403,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005404,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005405,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005406,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005407,AK,35.35,93.85,96.91,96.02,0.0,99.76
021300001005408,AK,95.72,100.0,100.0,100.0,0.0,100.0
021300001005409,AK,100.0,90.47,100.0,100.0,0.0,100.0
021300001005410,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005411,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005412,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005413,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005414,AK,54.96,100.0,99.87,99.99,0.0,100.0
021300001005415,AK,29.21,99.68,99.39,99.99,0.0,100.0
021300001005416,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005417,AK,90.64,60.34,70.0,96.0,0.0,100.0
021300001005418,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005419,AK,100.0,91.25,54.26,100.0,0.0,100.0
021300001005420,AK,0.0,99.25,50.85,100.0,0.0,100.0
021300001005421,AK,34.51,100.0,100.0,100.0,0.0,100.0
021300001005422,AK,14.5,78.92,58.11,72.61,0.0,79.53
021300001005423,AK,0.0,100.0,100.0,0.0,0.0,100.0
021300001005424,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005425,AK,9.83,71.03,61.41,55.32,0.0,77.54
021300001005426,AK,0.0,100.0,67.67,0.0,0.0,100.0
021300001005427,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005428,AK,100.0,100.0,100.0,99.95,0.0,100.0
021300001005429,AK,99.99,100.0,100.0,100.0,0.0,100.0
021300001005430,AK,0.0,83.15,84.31,36.07,0.0,99.84
021300001005431,AK,77.28,100.0,99.96,97.39,0.0,100.0
021300001005432,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005433,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005434,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005435,AK,97.04,100.0,99.98,100.0,0.0,100.0
021300001005436,AK,32.52,100.0,100.0,100.0,0.0,100.0
021300001005437,AK,71.04,100.0,100.0,100.0,0.0,100.0
021300001005438,AK,75.87,99.45,97.8,98.65,0.0,99.45
021300001005439,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005440,AK,66.33,100.0,99.04,99.81,0.0,100.0
021300001005441,AK,68.28,100.0,52.99,99.47,0.0,100.0
021300001005442,AK,36.68,100.0,100.0,84.28,0.0,100.0
021300001005443,AK,47.05,100.0,100.0,100.0,0.0,100.0
021300001005444,AK,82.01,4.51,17.88,96.42,0.0,99.95
021300001005445,AK,40.0,98.49,42.26,72.43,0.0,99.1
021300001005446,AK,15.62,100.0,100.0,100.0,0.0,100.0
021300001005447,AK,0.0,100.0,90.52,99.41,0.0,100.0
021300001005448,AK,55.99,8.56,15.97,100.0,0.0,100.0
021300001005449,AK,0.0,70.92,57.62,55.67,0.0,72.03
021300001005450,AK,66.53,98.66,90.46,64.49,0.0,100.0
021300001005451,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005452,AK,77.66,0.0,7.04,100.0,0.0,100.0
021300001005453,AK,0.0,100.0,98.15,100.0,0.0,100.0
021300001005454,AK,88.18,38.82,41.66,94.8,0.0,100.0
021300001005455,AK,0.0,99.98,100.0,76.49,0.0,100.0
021300001005456,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005457,AK,1.57,100.0,86.32,92.0,0.0,100.0
021300001005458,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005459,AK,0.0,97.61,67.04,94.2,0.0,97.61
021300001005460,AK,75.91,97.97,100.0,99.99,0.0,100.0
021300001005461,AK,100.0,99.73,70.73,100.0,0.0,100.0
021300001005462,AK,100.0,86.15,78.73,100.0,0.0,100.0
021300001005463,AK,100.0,100.0,100.0,99.99,0.0,100.0
021300001005464,AK,100.0,100.0,100.0,99.7,0.0,100.0
021300001005465,AK,100.0,100.0,79.18,100.0,0.0,100.0
021300001005466,AK,95.42,85.94,99.99,100.0,0.0,100.0
021300001005467,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005468,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005469,AK,100.0,99.99,99.99,99.94,0.0,100.0
021300001005470,AK,88.09,100.0,100.0,99.99,0.0,100.0
021300001005471,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005472,AK,62.93,100.0,100.0,100.0,0.0,100.0
021300001005473,AK,50.56,100.0,100.0,100.0,0.0,100.0
021300001005474,AK,42.02,100.0,100.0,100.0,0.0,100.0
021300001005475,AK,75.87,100.0,100.0,100.0,0.0,100.0
021300001005476,AK,0.18,100.0,100.0,100.0,0.0,100.0
021300001005477,AK,7.62,100.0,100.0,100.0,0.0,100.0
021300001005478,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005479,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005480,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005481,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005482,AK,100.0,100.0,100.0,100.0,0.0,100.0
021300001005483,AK,62.51,100.0,100.0,100.0,0.0,100.0
021300001005484,AK,0.0,5.77,5.77,5.77,0.0,5.77
021300001005485,AK,0.1,19.86,82.58,17.42,0.0,82.58
021300001005487,AK,0.0,43.87,83.58,27.85,0.0,83.58
021300001005489,AK,0.0,28.44,32.58,24.82,0.0,32.58
021300001005491,AK,0.0,55.37,62.43,49.14,0.0,62.43
021300001005492,AK,0.0,62.05,86.1,58.0,0.0,86.1
021300001005493,AK,0.0,83.56,92.69,82.21,0.0,92.69
021300001005494,AK,0.0,48.5,50.96,48.05,0.0,50.96
021300001005495,AK,0.42,2.18,31.67,2.18,0.0,31.84
021300001005496,AK,0.0,94.53,97.36,79.11,0.0,97.36
021300001005497,AK,0.0,100.0,100.0,100.0,0.0,100.0
021300001005498,AK,0.0,38.68,38.68,38.68,0.0,38.68
